"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"239802","2398","Felodipine","Tab long-acting 10 mg","72201","Dihydropyridine Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","tab",99.993765864
"239803","2398","Felodipine","Tab long-acting 2.5 mg","72201","Dihydropyridine Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","tab",99.979554555
"239801","2398","Felodipine","Tab long-acting 5 mg","72201","Dihydropyridine Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","tab",99.9842446
"380116","3801","Fentanyl","Inj 50 mcg per ml, 10 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",29.864284331
"380115","3801","Fentanyl","Inj 50 mcg per ml, 2 ml ampoule","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",31.140099675
"380137","3801","Fentanyl","Patch 100 mcg per hour","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","patch",95.335787912
"380133","3801","Fentanyl","Patch 12.5 mcg per hour","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","patch",90.576723697
"380134","3801","Fentanyl","Patch 25 mcg per hour","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","patch",91.860758396
"380135","3801","Fentanyl","Patch 50 mcg per hour","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","patch",93.47779496
"380136","3801","Fentanyl","Patch 75 mcg per hour","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","patch",96.229982206
"383125","3831","Ferrous fumarate","Tab 200 mg (65 mg elemental)","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","tab",99.658178124
"386225","3862","Ferrous fumarate with folic acid","Tab 310 mg (100 mg elemental) with folic acid 350 mcg","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","tab",99.484290539
"329325","3293","Ferrous sulfate","Oral liq 30 mg (6 mg elemental) per 1 ml","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","ml",99.906317054
"329305","3293","Ferrous sulfate","Tab long-acting 325 mg (105 mg elemental)","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","tab",99.907219348
"150101","1501","Ferrous sulphate with folic acid","Tab long-acting 325 mg (105 mg elemental) with folic acid 350 mcg","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","tab",100
"119402","1194","Fexofenadine hydrochloride","Tab 120 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.990723361
"119403","1194","Fexofenadine hydrochloride","Tab 60 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.952310427
"397425","3974","Filgrastim","Inj 300 mcg per 0.5 ml prefilled syringe","40803","Blood Colony-stimulating Factors","408","Blood Colony-stimulating Factors","4","Blood and Blood Forming Organs","inj",100
"397426","3974","Filgrastim","Inj 480 mcg per 0.5 ml prefilled syringe","40803","Blood Colony-stimulating Factors","408","Blood Colony-stimulating Factors","4","Blood and Blood Forming Organs","inj",100
"388125","3881","Finasteride","Tab 5 mg","131901","5-Alpha Reductase Inhibitors","1319","Urinary Agents","13","Genito-Urinary System","tab",100
"403625","4036","Fingolimod","Cap 0.5 mg","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","cap",100
"151004","1510","Flecainide acetate","Cap long-acting 100 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","cap",99.973305949
"151005","1510","Flecainide acetate","Cap long-acting 200 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","cap",99.988431676
"151003","1510","Flecainide acetate","Inj 10 mg per ml, 15 ml ampoule","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","inj",0.5076142132
"151001","1510","Flecainide acetate","Tab 50 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","tab",99.947913412
"151201","1512","Flucloxacillin","Cap 250 mg","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","cap",72.349249089
"151202","1512","Flucloxacillin","Cap 500 mg","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","cap",97.405689149
"151203","1512","Flucloxacillin","Grans for oral liq 25 mg per ml","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","ml",85.966255179
"151204","1512","Flucloxacillin","Grans for oral liq 50 mg per ml","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","ml",92.170400793
"151207","1512","Flucloxacillin","Inj 1 g vial","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",21.171980951
"151205","1512","Flucloxacillin","Inj 250 mg vial","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",64.017660044
"151206","1512","Flucloxacillin","Inj 500 mg vial","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",28.239929947
"270902","2709","Fluconazole","Cap 150 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","cap",99.714575104
"270903","2709","Fluconazole","Cap 200 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","cap",99.865301423
"270901","2709","Fluconazole","Cap 50 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","cap",99.458444377
"270925","2709","Fluconazole","Powder for oral suspension 10 mg per ml","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","ml",100
"381027","3810","Fludarabine phosphate","Tab 10 mg","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"151501","1515","Fludrocortisone acetate","Tab 100 mcg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.964321158
"151601","1516","Flumetasone pivalate","Ear drops 0.02% with clioquinol 1%","310101","Ear Preparations","3101","Ear Preparations","31","Sensory Organs","ml",98.685126924
"152102","1521","Fluocortolone caproate with fluocortolone pivalate and cinchocaine","Oint 950 mcg, with fluocortolone pivalate 920 mcg, and cinchocaine hydrochloride 5 mg per g","10501","Antihaemorrhoidal Preparations","105","Local preparations for Anal and Rectal Disorders","1","Alimentary Tract and Metabolism","g",99.247801926
"152101","1521","Fluocortolone caproate with fluocortolone pivalate and cinchocaine","Suppos 630 mcg, with fluocortolone pivalate 610 mcg, and cinchocaine hydrochloride 1 mg","10501","Antihaemorrhoidal Preparations","105","Local preparations for Anal and Rectal Disorders","1","Alimentary Tract and Metabolism","supp",99.781526587
"152701","1527","Fluorometholone","Eye drops 0.1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",98.327026724
"152801","1528","Fluorouracil sodium","Crm 5%","103103","Antineoplastics","1031","Other Skin Preparations","10","Dermatologicals","g",99.827523454
"263601","2636","Fluoxetine hydrochloride","Cap 20 mg","220507","Selective Serotonin Reuptake Inhibitors","2205","Antidepressants","22","Nervous System","cap",99.992204883
"263602","2636","Fluoxetine hydrochloride","Tab dispersible 20 mg, scored","220507","Selective Serotonin Reuptake Inhibitors","2205","Antidepressants","22","Nervous System","tab",99.984198645
"153203","1532","Flupenthixol decanoate","Inj 100 mg per ml, 1 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",69.444444444
"153201","1532","Flupenthixol decanoate","Inj 20 mg per ml, 1 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",79.320363165
"153202","1532","Flupenthixol decanoate","Inj 20 mg per ml, 2 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",83.709501274
"153304","1533","Fluphenazine decanoate","Inj 100 mg per ml, 1 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"153301","1533","Fluphenazine decanoate","Inj 12.5 mg per 0.5 ml, 0.5 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",37.5
"153302","1533","Fluphenazine decanoate","Inj 25 mg per ml, 1 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",23.076923077
"153303","1533","Fluphenazine decanoate","Inj 25 mg per ml, 2 ml","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",86.363636364
"153701","1537","Flutamide","Tab 250 mg","250401","Endocrine Therapy","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","tab",100
"106503","1065","Fluticasone","Aerosol inhaler, 125 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.729633665
"106504","1065","Fluticasone","Aerosol inhaler, 250 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.633265354
"106502","1065","Fluticasone","Aerosol inhaler, 50 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.487895939
"106512","1065","Fluticasone","Powder for inhalation, 100 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.980502676
"106513","1065","Fluticasone","Powder for inhalation, 250 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.955321945
"106511","1065","Fluticasone","Powder for inhalation, 50 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.89696033
"405625","4056","Fluticasone furoate with vilanterol","Powder for inhalation 100 mcg with vilanterol 25 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.912239323
"390325","3903","Fluticasone propionate","Metered aqueous nasal spray, 50 mcg per dose","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","dose",99.914941958
"385826","3858","Fluticasone with salmeterol","Aerosol inhaler 125 mcg with salmeterol 25 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.889047111
"385825","3858","Fluticasone with salmeterol","Aerosol inhaler 50 mcg with salmeterol 25 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.772929444
"385827","3858","Fluticasone with salmeterol","Powder for inhalation 100 mcg with salmeterol 50 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.931700037
"385828","3858","Fluticasone with salmeterol","Powder for inhalation 250 mcg with salmeterol 50 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.94616812
"149803","1498","Folic acid","Oral liq 50 mcg per ml","40104","Megaloblastic","401","Antianaemics","4","Blood and Blood Forming Organs","ml",100
"149825","1498","Folic acid","Tab 0.8 mg","40104","Megaloblastic","401","Antianaemics","4","Blood and Blood Forming Organs","tab",99.390309007
"149801","1498","Folic acid","Tab 5 mg","40104","Megaloblastic","401","Antianaemics","4","Blood and Blood Forming Organs","tab",99.868535522
"292501","2925","Food thickener","Powder","420801","Food Thickeners","4208","Food Thickeners","42","Special Foods","g",100
"244003","2440","Framycetin sulphate","Ear/Eye drops 0.5%","310201","Ear/Eye Preparations","3102","Ear/Eye Preparations","31","Sensory Organs","ml",98.091890535
"412625","4126","Fulvestrant","Inj 50 mg per ml, 5 ml prefilled syringe","250401","Endocrine Therapy","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","inj",100
"154404","1544","Furosemide [Frusemide]","Inj 10 mg per ml, 2 ml ampoule","73101","Loop Diuretics","731","Diuretics","7","Cardiovascular System","inj",25.566825322
"154406","1544","Furosemide [Frusemide]","Inj 10 mg per ml, 25 ml ampoule","73101","Loop Diuretics","731","Diuretics","7","Cardiovascular System","inf",61.617195496
"154403","1544","Furosemide [Frusemide]","Oral liq 10 mg per ml","73101","Loop Diuretics","731","Diuretics","7","Cardiovascular System","ml",99.86013986
"154401","1544","Furosemide [Frusemide]","Tab 40 mg","73101","Loop Diuretics","731","Diuretics","7","Cardiovascular System","tab",99.858221439
"154402","1544","Furosemide [Frusemide]","Tab 500 mg","73101","Loop Diuretics","731","Diuretics","7","Cardiovascular System","tab",99.899447655
"106225","1062","Gabapentin","Cap 100 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.758200073
"106201","1062","Gabapentin","Cap 300 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.848607668
"106202","1062","Gabapentin","Cap 400 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.914449868
"404625","4046","Ganciclovir","Eye gel 0.15%","310301","Anti-Infective Preparations","3103","Eye Preparations","31","Sensory Organs","g",100
"396625","3966","Gefitinib","Tab 250 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"155325","1553","Gemfibrozil","Tab 600 mg","73201","Fibrates","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.996531421
"155405","1554","Gentamicin sulphate","Eye drops 0.3%","310301","Anti-Infective Preparations","3103","Eye Preparations","31","Sensory Organs","ml",63.969795038
"155401","1554","Gentamicin sulphate","Inj 10 mg per ml, 1 ml ampoule","160313","Other Antibiotics","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",98.715174466
"155425","1554","Gentamicin sulphate","Inj 10 mg per ml, 2 ml ampoule","160313","Other Antibiotics","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",98.318762609
"155403","1554","Gentamicin sulphate","Inj 40 mg per ml, 2 ml ampoule","160313","Other Antibiotics","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",92.192371972
"383525","3835","Glatiramer acetate","Inj 20 mg prefilled syringe","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
