,Type,TG3ID,TherapeuticGrp3,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp3.y,TG2ID,TherapeuticGrp2,TG1ID,TherapeuticGrp1
9821,Dispensings,161301,Antitrichomonal Agents,Whanganui,2022,1884,1487,98.6,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9822,Dispensings,161301,Antitrichomonal Agents,Capital & Coast,2022,9903,7630,97.4,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9823,Dispensings,161301,Antitrichomonal Agents,Hutt Valley,2022,4479,3487,98.1,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9824,Dispensings,161301,Antitrichomonal Agents,Wairarapa,2022,1958,1497,99.2,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9825,Dispensings,161301,Antitrichomonal Agents,Nelson Marlborough,2022,3340,2700,97.8,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9826,Dispensings,161301,Antitrichomonal Agents,West Coast,2022,987,790,98.3,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9827,Dispensings,161301,Antitrichomonal Agents,Canterbury,2022,15274,11988,98.5,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9828,Dispensings,161301,Antitrichomonal Agents,South Canterbury,2022,1630,1284,99.1,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9829,Dispensings,161301,Antitrichomonal Agents,Southern,2022,10170,7969,97.4,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9830,Dispensings,161301,Antitrichomonal Agents,New Zealand,2022,152775,119463,97.6,Antitrichomonal Agents,1613,Antitrichomonal Agents,16,Infections - Agents for Systemic Use
9831,Initial dispensings,161601,Antituberculotics and Antileprotics,Northland,2018,233,109,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9832,Initial dispensings,161601,Antituberculotics and Antileprotics,Waitemata,2018,863,294,99.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9833,Initial dispensings,161601,Antituberculotics and Antileprotics,Auckland,2018,758,273,99.5,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9834,Initial dispensings,161601,Antituberculotics and Antileprotics,Counties Manukau,2018,922,366,99.8,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9835,Initial dispensings,161601,Antituberculotics and Antileprotics,Waikato,2018,638,260,98.3,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9836,Initial dispensings,161601,Antituberculotics and Antileprotics,Lakes,2018,135,45,99.3,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9837,Initial dispensings,161601,Antituberculotics and Antileprotics,Bay of Plenty,2018,347,128,99.7,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9838,Initial dispensings,161601,Antituberculotics and Antileprotics,Tairawhiti,2018,31,14,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9839,Initial dispensings,161601,Antituberculotics and Antileprotics,Hawke's Bay,2018,180,76,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9840,Initial dispensings,161601,Antituberculotics and Antileprotics,Taranaki,2018,237,114,99.6,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9841,Initial dispensings,161601,Antituberculotics and Antileprotics,MidCentral,2018,300,111,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9842,Initial dispensings,161601,Antituberculotics and Antileprotics,Whanganui,2018,83,34,97.6,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9843,Initial dispensings,161601,Antituberculotics and Antileprotics,Capital & Coast,2018,472,184,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9844,Initial dispensings,161601,Antituberculotics and Antileprotics,Hutt Valley,2018,210,72,90.5,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9845,Initial dispensings,161601,Antituberculotics and Antileprotics,Wairarapa,2018,59,19,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9846,Initial dispensings,161601,Antituberculotics and Antileprotics,Nelson Marlborough,2018,216,75,99.5,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9847,Initial dispensings,161601,Antituberculotics and Antileprotics,West Coast,2018,34,15,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9848,Initial dispensings,161601,Antituberculotics and Antileprotics,Canterbury,2018,1212,314,99.4,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9849,Initial dispensings,161601,Antituberculotics and Antileprotics,South Canterbury,2018,115,31,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9850,Initial dispensings,161601,Antituberculotics and Antileprotics,Southern,2018,275,98,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9851,Initial dispensings,161601,Antituberculotics and Antileprotics,New Zealand,2018,7320,2590,99.3,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9852,Initial dispensings,161601,Antituberculotics and Antileprotics,Northland,2019,254,116,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9853,Initial dispensings,161601,Antituberculotics and Antileprotics,Waitemata,2019,970,307,99.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9854,Initial dispensings,161601,Antituberculotics and Antileprotics,Auckland,2019,948,312,99.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9855,Initial dispensings,161601,Antituberculotics and Antileprotics,Counties Manukau,2019,1290,468,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9856,Initial dispensings,161601,Antituberculotics and Antileprotics,Waikato,2019,732,264,99.2,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9857,Initial dispensings,161601,Antituberculotics and Antileprotics,Lakes,2019,187,55,98.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9858,Initial dispensings,161601,Antituberculotics and Antileprotics,Bay of Plenty,2019,352,152,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9859,Initial dispensings,161601,Antituberculotics and Antileprotics,Tairawhiti,2019,58,25,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9860,Initial dispensings,161601,Antituberculotics and Antileprotics,Hawke's Bay,2019,191,85,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9861,Initial dispensings,161601,Antituberculotics and Antileprotics,Taranaki,2019,224,81,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9862,Initial dispensings,161601,Antituberculotics and Antileprotics,MidCentral,2019,260,111,99.2,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9863,Initial dispensings,161601,Antituberculotics and Antileprotics,Whanganui,2019,78,33,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9864,Initial dispensings,161601,Antituberculotics and Antileprotics,Capital & Coast,2019,454,182,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9865,Initial dispensings,161601,Antituberculotics and Antileprotics,Hutt Valley,2019,219,93,96.3,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9866,Initial dispensings,161601,Antituberculotics and Antileprotics,Wairarapa,2019,30,13,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9867,Initial dispensings,161601,Antituberculotics and Antileprotics,Nelson Marlborough,2019,216,99,99.5,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9868,Initial dispensings,161601,Antituberculotics and Antileprotics,West Coast,2019,65,22,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9869,Initial dispensings,161601,Antituberculotics and Antileprotics,Canterbury,2019,1058,307,99.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9870,Initial dispensings,161601,Antituberculotics and Antileprotics,South Canterbury,2019,84,30,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9871,Initial dispensings,161601,Antituberculotics and Antileprotics,Southern,2019,365,134,99.7,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9872,Initial dispensings,161601,Antituberculotics and Antileprotics,New Zealand,2019,8035,2842,99.7,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9873,Initial dispensings,161601,Antituberculotics and Antileprotics,Northland,2020,210,71,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9874,Initial dispensings,161601,Antituberculotics and Antileprotics,Waitemata,2020,840,265,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9875,Initial dispensings,161601,Antituberculotics and Antileprotics,Auckland,2020,1022,289,99.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9876,Initial dispensings,161601,Antituberculotics and Antileprotics,Counties Manukau,2020,1035,376,99.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9877,Initial dispensings,161601,Antituberculotics and Antileprotics,Waikato,2020,841,259,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9878,Initial dispensings,161601,Antituberculotics and Antileprotics,Lakes,2020,179,63,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9879,Initial dispensings,161601,Antituberculotics and Antileprotics,Bay of Plenty,2020,406,152,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9880,Initial dispensings,161601,Antituberculotics and Antileprotics,Tairawhiti,2020,56,23,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9881,Initial dispensings,161601,Antituberculotics and Antileprotics,Hawke's Bay,2020,200,62,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9882,Initial dispensings,161601,Antituberculotics and Antileprotics,Taranaki,2020,192,65,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9883,Initial dispensings,161601,Antituberculotics and Antileprotics,MidCentral,2020,225,98,99.6,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9884,Initial dispensings,161601,Antituberculotics and Antileprotics,Whanganui,2020,97,30,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9885,Initial dispensings,161601,Antituberculotics and Antileprotics,Capital & Coast,2020,461,161,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9886,Initial dispensings,161601,Antituberculotics and Antileprotics,Hutt Valley,2020,289,105,96.9,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9887,Initial dispensings,161601,Antituberculotics and Antileprotics,Wairarapa,2020,57,22,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9888,Initial dispensings,161601,Antituberculotics and Antileprotics,Nelson Marlborough,2020,292,109,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9889,Initial dispensings,161601,Antituberculotics and Antileprotics,West Coast,2020,51,14,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9890,Initial dispensings,161601,Antituberculotics and Antileprotics,Canterbury,2020,1106,304,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9891,Initial dispensings,161601,Antituberculotics and Antileprotics,South Canterbury,2020,72,23,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9892,Initial dispensings,161601,Antituberculotics and Antileprotics,Southern,2020,344,124,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9893,Initial dispensings,161601,Antituberculotics and Antileprotics,New Zealand,2020,7975,2574,99.8,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9894,Initial dispensings,161601,Antituberculotics and Antileprotics,Northland,2021,219,105,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9895,Initial dispensings,161601,Antituberculotics and Antileprotics,Waitemata,2021,867,286,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9896,Initial dispensings,161601,Antituberculotics and Antileprotics,Auckland,2021,1108,332,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9897,Initial dispensings,161601,Antituberculotics and Antileprotics,Counties Manukau,2021,1077,396,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9898,Initial dispensings,161601,Antituberculotics and Antileprotics,Waikato,2021,703,242,99.7,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9899,Initial dispensings,161601,Antituberculotics and Antileprotics,Lakes,2021,145,45,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9900,Initial dispensings,161601,Antituberculotics and Antileprotics,Bay of Plenty,2021,295,114,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9901,Initial dispensings,161601,Antituberculotics and Antileprotics,Tairawhiti,2021,50,25,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9902,Initial dispensings,161601,Antituberculotics and Antileprotics,Hawke's Bay,2021,199,87,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9903,Initial dispensings,161601,Antituberculotics and Antileprotics,Taranaki,2021,214,65,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9904,Initial dispensings,161601,Antituberculotics and Antileprotics,MidCentral,2021,318,105,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9905,Initial dispensings,161601,Antituberculotics and Antileprotics,Whanganui,2021,71,31,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
9906,Initial dispensings,161601,Antituberculotics and Antileprotics,Capital & Coast,2021,387,154,100,Antituberculotics and Antileprotics,1616,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use
