,Type,TG2ID,TherapeuticGrp2.x,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp2.y,TG1ID,TherapeuticGrp1,,DHB_names
4711,Dispensings,1604,Antifungals,New Zealand,2021,131336,78035,99.9,Antifungals,16,Infections - Agents for Systemic Use,,New Zealand
4712,Dispensings,1604,Antifungals,Northland,2022,4915,3081,100,Antifungals,16,Infections - Agents for Systemic Use,,Northland
4713,Dispensings,1604,Antifungals,Waitemata,2022,17553,10815,99.8,Antifungals,16,Infections - Agents for Systemic Use,,Waitemata
4714,Dispensings,1604,Antifungals,Auckland,2022,15277,9455,99.8,Antifungals,16,Infections - Agents for Systemic Use,,Auckland
4715,Dispensings,1604,Antifungals,Counties Manukau,2022,12508,7934,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Counties Manukau
4716,Dispensings,1604,Antifungals,Waikato,2022,11042,6633,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Waikato
4717,Dispensings,1604,Antifungals,Lakes,2022,2450,1484,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Lakes
4718,Dispensings,1604,Antifungals,Bay of Plenty,2022,5835,3689,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Bay of Plenty
4719,Dispensings,1604,Antifungals,Tairawhiti,2022,1765,1011,99.8,Antifungals,16,Infections - Agents for Systemic Use,,Tairawhiti
4720,Dispensings,1604,Antifungals,Hawke's Bay,2022,5707,3087,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Hawke's Bay
4721,Dispensings,1604,Antifungals,Taranaki,2022,3204,1995,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Taranaki
4722,Dispensings,1604,Antifungals,MidCentral,2022,5053,2810,99.9,Antifungals,16,Infections - Agents for Systemic Use,,MidCentral
4723,Dispensings,1604,Antifungals,Whanganui,2022,1755,1015,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Whanganui
4724,Dispensings,1604,Antifungals,Capital & Coast,2022,10058,5945,99.8,Antifungals,16,Infections - Agents for Systemic Use,,Capital and Coast
4725,Dispensings,1604,Antifungals,Hutt Valley,2022,3769,2253,100,Antifungals,16,Infections - Agents for Systemic Use,,Hutt Valley
4726,Dispensings,1604,Antifungals,Wairarapa,2022,1275,705,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Wairarapa
4727,Dispensings,1604,Antifungals,Nelson Marlborough,2022,3164,1914,100,Antifungals,16,Infections - Agents for Systemic Use,,Nelson Marlborough
4728,Dispensings,1604,Antifungals,West Coast,2022,796,475,100,Antifungals,16,Infections - Agents for Systemic Use,,West Coast
4729,Dispensings,1604,Antifungals,Canterbury,2022,14008,7995,100,Antifungals,16,Infections - Agents for Systemic Use,,Canterbury
4730,Dispensings,1604,Antifungals,South Canterbury,2022,1983,1147,99.9,Antifungals,16,Infections - Agents for Systemic Use,,South Canterbury
4731,Dispensings,1604,Antifungals,Southern,2022,11039,6602,99.9,Antifungals,16,Infections - Agents for Systemic Use,,Southern
4732,Dispensings,1604,Antifungals,New Zealand,2022,133156,79596,99.9,Antifungals,16,Infections - Agents for Systemic Use,,New Zealand
5363,Initial dispensings,1610,Antimalarials,Northland,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Northland
5364,Initial dispensings,1610,Antimalarials,Waitemata,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waitemata
5365,Initial dispensings,1610,Antimalarials,Auckland,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5366,Initial dispensings,1610,Antimalarials,Counties Manukau,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Counties Manukau
5367,Initial dispensings,1610,Antimalarials,Waikato,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waikato
5368,Initial dispensings,1610,Antimalarials,Hutt Valley,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Hutt Valley
5369,Initial dispensings,1610,Antimalarials,New Zealand,2018,7,7,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5370,Initial dispensings,1610,Antimalarials,Auckland,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5371,Initial dispensings,1610,Antimalarials,Waikato,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waikato
5372,Initial dispensings,1610,Antimalarials,Capital & Coast,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Capital and Coast
5373,Initial dispensings,1610,Antimalarials,Canterbury,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Canterbury
5374,Initial dispensings,1610,Antimalarials,Southern,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Southern
5375,Initial dispensings,1610,Antimalarials,New Zealand,2019,9,7,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5376,Initial dispensings,1610,Antimalarials,Waitemata,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waitemata
5377,Initial dispensings,1610,Antimalarials,Auckland,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5378,Initial dispensings,1610,Antimalarials,Bay of Plenty,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Bay of Plenty
5379,Initial dispensings,1610,Antimalarials,New Zealand,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5380,Initial dispensings,1610,Antimalarials,Auckland,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5381,Initial dispensings,1610,Antimalarials,Canterbury,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Canterbury
5382,Initial dispensings,1610,Antimalarials,Southern,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Southern
5383,Initial dispensings,1610,Antimalarials,New Zealand,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5384,Initial dispensings,1610,Antimalarials,Nelson Marlborough,2022,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
5385,Initial dispensings,1610,Antimalarials,New Zealand,2022,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5386,Dispensings,1610,Antimalarials,Northland,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Northland
5387,Dispensings,1610,Antimalarials,Waitemata,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waitemata
5388,Dispensings,1610,Antimalarials,Auckland,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5389,Dispensings,1610,Antimalarials,Counties Manukau,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Counties Manukau
5390,Dispensings,1610,Antimalarials,Waikato,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waikato
5391,Dispensings,1610,Antimalarials,Hutt Valley,2018,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Hutt Valley
5392,Dispensings,1610,Antimalarials,New Zealand,2018,7,7,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5393,Dispensings,1610,Antimalarials,Auckland,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5394,Dispensings,1610,Antimalarials,Waikato,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waikato
5395,Dispensings,1610,Antimalarials,Capital & Coast,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Capital and Coast
5396,Dispensings,1610,Antimalarials,Canterbury,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Canterbury
5397,Dispensings,1610,Antimalarials,Southern,2019,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Southern
5398,Dispensings,1610,Antimalarials,New Zealand,2019,9,7,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5399,Dispensings,1610,Antimalarials,Waitemata,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Waitemata
5400,Dispensings,1610,Antimalarials,Auckland,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5401,Dispensings,1610,Antimalarials,Bay of Plenty,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Bay of Plenty
5402,Dispensings,1610,Antimalarials,New Zealand,2020,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5403,Dispensings,1610,Antimalarials,Auckland,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Auckland
5404,Dispensings,1610,Antimalarials,Canterbury,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Canterbury
5405,Dispensings,1610,Antimalarials,Southern,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Southern
5406,Dispensings,1610,Antimalarials,New Zealand,2021,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5407,Dispensings,1610,Antimalarials,Nelson Marlborough,2022,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
5408,Dispensings,1610,Antimalarials,New Zealand,2022,<6,<6,100,Antimalarials,16,Infections - Agents for Systemic Use,,New Zealand
5829,Initial dispensings,1612,Antiparasitics,Northland,2018,441,203,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Northland
5830,Initial dispensings,1612,Antiparasitics,Waitemata,2018,1001,435,99.7,Antiparasitics,16,Infections - Agents for Systemic Use,,Waitemata
5831,Initial dispensings,1612,Antiparasitics,Auckland,2018,695,317,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Auckland
5832,Initial dispensings,1612,Antiparasitics,Counties Manukau,2018,725,352,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Counties Manukau
5833,Initial dispensings,1612,Antiparasitics,Waikato,2018,1286,523,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Waikato
5834,Initial dispensings,1612,Antiparasitics,Lakes,2018,432,190,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Lakes
5835,Initial dispensings,1612,Antiparasitics,Bay of Plenty,2018,927,456,99.9,Antiparasitics,16,Infections - Agents for Systemic Use,,Bay of Plenty
5836,Initial dispensings,1612,Antiparasitics,Tairawhiti,2018,277,120,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Tairawhiti
5837,Initial dispensings,1612,Antiparasitics,Hawke's Bay,2018,756,287,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Hawke's Bay
5838,Initial dispensings,1612,Antiparasitics,Taranaki,2018,254,94,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Taranaki
5839,Initial dispensings,1612,Antiparasitics,MidCentral,2018,377,178,100,Antiparasitics,16,Infections - Agents for Systemic Use,,MidCentral
5840,Initial dispensings,1612,Antiparasitics,Whanganui,2018,182,79,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Whanganui
5841,Initial dispensings,1612,Antiparasitics,Capital & Coast,2018,354,158,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Capital and Coast
5842,Initial dispensings,1612,Antiparasitics,Hutt Valley,2018,323,136,99.7,Antiparasitics,16,Infections - Agents for Systemic Use,,Hutt Valley
5843,Initial dispensings,1612,Antiparasitics,Wairarapa,2018,390,148,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Wairarapa
5844,Initial dispensings,1612,Antiparasitics,Nelson Marlborough,2018,348,155,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
5845,Initial dispensings,1612,Antiparasitics,West Coast,2018,52,25,100,Antiparasitics,16,Infections - Agents for Systemic Use,,West Coast
5846,Initial dispensings,1612,Antiparasitics,Canterbury,2018,1100,484,99.9,Antiparasitics,16,Infections - Agents for Systemic Use,,Canterbury
5847,Initial dispensings,1612,Antiparasitics,South Canterbury,2018,317,139,100,Antiparasitics,16,Infections - Agents for Systemic Use,,South Canterbury
5848,Initial dispensings,1612,Antiparasitics,Southern,2018,1040,460,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Southern
5849,Initial dispensings,1612,Antiparasitics,New Zealand,2018,11277,4902,99.9,Antiparasitics,16,Infections - Agents for Systemic Use,,New Zealand
5850,Initial dispensings,1612,Antiparasitics,Northland,2019,403,187,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Northland
5851,Initial dispensings,1612,Antiparasitics,Waitemata,2019,834,351,99.4,Antiparasitics,16,Infections - Agents for Systemic Use,,Waitemata
5852,Initial dispensings,1612,Antiparasitics,Auckland,2019,622,268,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Auckland
5853,Initial dispensings,1612,Antiparasitics,Counties Manukau,2019,600,258,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Counties Manukau
5854,Initial dispensings,1612,Antiparasitics,Waikato,2019,1129,454,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Waikato
5855,Initial dispensings,1612,Antiparasitics,Lakes,2019,423,193,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Lakes
5856,Initial dispensings,1612,Antiparasitics,Bay of Plenty,2019,804,384,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Bay of Plenty
5857,Initial dispensings,1612,Antiparasitics,Tairawhiti,2019,266,112,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Tairawhiti
5858,Initial dispensings,1612,Antiparasitics,Hawke's Bay,2019,612,224,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Hawke's Bay
5859,Initial dispensings,1612,Antiparasitics,Taranaki,2019,229,89,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Taranaki
5860,Initial dispensings,1612,Antiparasitics,MidCentral,2019,401,181,100,Antiparasitics,16,Infections - Agents for Systemic Use,,MidCentral
5861,Initial dispensings,1612,Antiparasitics,Whanganui,2019,176,81,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Whanganui
5862,Initial dispensings,1612,Antiparasitics,Capital & Coast,2019,340,158,99.7,Antiparasitics,16,Infections - Agents for Systemic Use,,Capital and Coast
5863,Initial dispensings,1612,Antiparasitics,Hutt Valley,2019,313,134,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Hutt Valley
5864,Initial dispensings,1612,Antiparasitics,Wairarapa,2019,372,146,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Wairarapa
5865,Initial dispensings,1612,Antiparasitics,Nelson Marlborough,2019,330,137,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
5866,Initial dispensings,1612,Antiparasitics,West Coast,2019,46,19,100,Antiparasitics,16,Infections - Agents for Systemic Use,,West Coast
5867,Initial dispensings,1612,Antiparasitics,Canterbury,2019,1039,432,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Canterbury
5868,Initial dispensings,1612,Antiparasitics,South Canterbury,2019,256,106,100,Antiparasitics,16,Infections - Agents for Systemic Use,,South Canterbury
5869,Initial dispensings,1612,Antiparasitics,Southern,2019,889,388,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Southern
5870,Initial dispensings,1612,Antiparasitics,New Zealand,2019,10084,4276,99.9,Antiparasitics,16,Infections - Agents for Systemic Use,,New Zealand
5871,Initial dispensings,1612,Antiparasitics,Northland,2020,229,122,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Northland
5872,Initial dispensings,1612,Antiparasitics,Waitemata,2020,447,233,99.8,Antiparasitics,16,Infections - Agents for Systemic Use,,Waitemata
5873,Initial dispensings,1612,Antiparasitics,Auckland,2020,348,180,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Auckland
5874,Initial dispensings,1612,Antiparasitics,Counties Manukau,2020,273,144,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Counties Manukau
5875,Initial dispensings,1612,Antiparasitics,Waikato,2020,579,305,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Waikato
5876,Initial dispensings,1612,Antiparasitics,Lakes,2020,195,103,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Lakes
5877,Initial dispensings,1612,Antiparasitics,Bay of Plenty,2020,457,244,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Bay of Plenty
5878,Initial dispensings,1612,Antiparasitics,Tairawhiti,2020,143,78,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Tairawhiti
5879,Initial dispensings,1612,Antiparasitics,Hawke's Bay,2020,333,173,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Hawke's Bay
5880,Initial dispensings,1612,Antiparasitics,Taranaki,2020,124,64,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Taranaki
5881,Initial dispensings,1612,Antiparasitics,MidCentral,2020,251,137,100,Antiparasitics,16,Infections - Agents for Systemic Use,,MidCentral
5882,Initial dispensings,1612,Antiparasitics,Whanganui,2020,106,59,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Whanganui
5883,Initial dispensings,1612,Antiparasitics,Capital & Coast,2020,173,88,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Capital and Coast
5884,Initial dispensings,1612,Antiparasitics,Hutt Valley,2020,158,81,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Hutt Valley
5885,Initial dispensings,1612,Antiparasitics,Wairarapa,2020,211,103,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Wairarapa
5886,Initial dispensings,1612,Antiparasitics,Nelson Marlborough,2020,192,98,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
5887,Initial dispensings,1612,Antiparasitics,West Coast,2020,31,13,100,Antiparasitics,16,Infections - Agents for Systemic Use,,West Coast
5888,Initial dispensings,1612,Antiparasitics,Canterbury,2020,527,292,99.8,Antiparasitics,16,Infections - Agents for Systemic Use,,Canterbury
5889,Initial dispensings,1612,Antiparasitics,South Canterbury,2020,121,73,100,Antiparasitics,16,Infections - Agents for Systemic Use,,South Canterbury
5890,Initial dispensings,1612,Antiparasitics,Southern,2020,479,248,100,Antiparasitics,16,Infections - Agents for Systemic Use,,Southern
5891,Initial dispensings,1612,Antiparasitics,New Zealand,2020,5377,2823,100,Antiparasitics,16,Infections - Agents for Systemic Use,,New Zealand
